DrugID,CUI,name,AvgFrequency
DB00398,C0031117,Peripheral_neuropathy,0.0317
DB00398,C0032285,Pneumonia,0.0005
DB00398,C0033687,Proteinuria,0.005
DB00398,C0033774,Pruritus,0.0591
DB00398,C0035078,Kidney_failure,0.005
DB00398,C0037763,Spasm,0.005
DB00398,C0038362,Stomatitis,0.0212
DB00398,C0040034,Thrombocytopenia,0.005
DB00398,C0040264,Tinnitus,0.0005
DB00398,C0041834,Erythema,0.05
DB00398,C0042109,Urticaria,0.0005
DB00398,C0042963,Vomiting,0.0453
DB00398,C0043096,Weight_decreased,0.0567
DB00398,C0043352,Xerostomia,0.005
DB00398,C0085682,Hypophosphatemia,0.1167
DB00398,C0086565,Liver_dysfunction,0.0417
DB00398,C0151479,Amylase_increased,0.05
DB00398,C0151744,Myocardial_ischemia,0.005
DB00398,C0151908,Dry_skin,0.0487
DB00398,C0206061,"Pneumonia,_interstitial",0.001
DB00398,C0206062,"Lung_diseases,_interstitial",0.0006
DB00398,C0206063,Radiation_pneumonitis,0.0005
DB00398,C0231528,Myalgia,0.005
DB00398,C0232462,Decrease_in_appetite,0.0736
DB00398,C0237849,Peeling_of_skin,0.09
DB00398,C0239981,Hypoalbuminemia,0.2625
DB00398,C0242350,Erectile_dysfunction,0.005
DB00398,C0270612,Leukoencephalopathy,0.0005
DB00398,C0311468,Increased_bilirubin_level_(finding),0.001
DB00398,C0333355,Inflammatory_disease_of_mucous_membrane,0.0212
DB00398,C0442874,Neuropathy,0.0317
DB00398,C0476273,Respiratory_distress,0.0005
DB00398,C0518015,Hemoglobin_measurement,0.045
DB00398,C0521839,Influenza-like_illness,0.005
DB00398,C0549475,Lipase_increased,0.05
DB00398,C0580417,Inr_-_international_normal_ratio_abnormal,0.0005
DB00398,C0687713,Gastrointestinal_pain,0.024
DB00398,C0854069,Tumor_pain,0.05
DB00398,C0870082,Hyperkeratosis,0.005
DB00398,C0948586,Protein_urine_present,0.005
DB00398,C0948594,Musculoskeletal_discomfort,0.0275
DB00398,C1260880,Rhinorrhea,0.005
DB00398,C1527344,Dysphonia,0.0083
DB00398,C2937358,Cerebral_hemorrhage,0.05
DB00399,C0000731,Abdomen_distended,0.009
DB00399,C0000737,Abdominal_pain,0.0652
DB00399,C0001349,Acute-phase_reaction,0.0083
DB00399,C0002792,Anaphylaxis,0.0005
DB00399,C0002871,Anemia,0.0872
DB00399,C0003123,Anorexia,0.0319
DB00399,C0003467,Anxiety,0.067
DB00399,C0003862,Arthralgia,0.1198
DB00399,C0003864,Arthritis,0.013
DB00399,C0004093,Asthenia,0.0412
DB00399,C0004238,Atrial_fibrillation,0.0216
DB00399,C0004604,Back_pain,0.0896
DB00399,C0006142,Malignant_neoplasm_of_breast,0.0287
DB00399,C0006266,Bronchospasm,0.0003
DB00399,C0006826,Malignant_neoplasms,0.1167
DB00399,C0006840,Candidiasis,0.0867
DB00399,C0007859,Neck_pain,0.0391
DB00399,C0008031,Chest_pain,0.0134
DB00399,C0009450,Communicable_diseases,0.065
DB00399,C0009676,Confusion,0.08
DB00399,C0009763,Conjunctivitis,0.005
DB00399,C0009806,Constipation,0.0764
DB00399,C0010200,Coughing,0.0737
DB00399,C0011175,Dehydration,0.012
DB00399,C0011603,Dermatitis,0.0196
DB00399,C0011991,Diarrhea,0.0693
DB00399,C0012833,Dizziness,0.0453
DB00399,C0013378,Dysgeusia,0.0005
DB00399,C0013395,Dyspepsia,0.0367
DB00399,C0013404,Dyspnea,0.0716
DB00399,C0014868,Esophagitis,0.01
DB00399,C0015230,Exanthema,0.0196
DB00399,C0015672,Fatigue,0.0676
DB00399,C0015967,Fever,0.114
DB00399,C0016199,Flank_pain,0.0087
DB00399,C0016382,Flushing,0.01
DB00399,C0018681,Headache,0.0878
DB00399,C0018965,Hematuria,0.0005
DB00399,C0020453,Hyperesthesia,0.0005
DB00399,C0020458,Hyperhidrosis_disorder,0.0141
DB00399,C0020517,Hypersensitivity,0.0005
DB00399,C0020538,Hypertensive_disease,0.0652
DB00399,C0020580,Hypesthesia,0.022
DB00399,C0020598,Hypocalcemia,0.0172
DB00399,C0020621,Hypokalemia,0.087
DB00399,C0020649,Hypotension,0.0553
DB00399,C0021368,Inflammation,0.0005
DB00399,C0021400,Influenza,0.06
DB00399,C0022660,"Kidney_failure,_acute",0.0005
DB00399,C0023380,Lethargy,0.0234
DB00399,C0023530,Leukopenia,0.001
DB00399,C0026764,Multiple_myeloma,0.016
DB00399,C0026821,Muscle_cramp,0.0005
DB00399,C0026858,Musculoskeletal_pain,0.0451
DB00399,C0027441,Nasopharyngitis,0.01
DB00399,C0027497,Nausea,0.0992
DB00399,C0027651,Neoplasms,0.032
DB00399,C0029408,Degenerative_polyarthritis,0.0725
DB00399,C0030193,Pain,0.0684
DB00399,C0030196,Pain_in_limb,0.0899
DB00399,C0030252,Palpitations,0.013
DB00399,C0030554,Paresthesia,0.0077
DB00399,C0032131,Plasmacytoma,0.016
DB00399,C0033687,Proteinuria,0.0005
DB00399,C0033774,Pruritus,0.001
DB00399,C0035078,Kidney_failure,0.005
DB00399,C0036416,Scleritis,0.0005
DB00399,C0036974,Shock,0.0006
DB00399,C0037011,Shoulder_pain,0.0313
DB00399,C0037317,Sleep_disturbances,0.001
DB00399,C0037763,Spasm,0.0297
DB00399,C0038362,Stomatitis,0.001
DB00399,C0038999,Swelling,0.001
DB00399,C0039070,Syncope,0.001
DB00399,C0039231,Tachycardia,0.01
DB00399,C0039971,Thirst,0.01
DB00399,C0040034,Thrombocytopenia,0.001
DB00399,C0040822,Tremor,0.0005
DB00399,C0041657,Unconscious_state,0.001
DB00399,C0041834,Erythema,0.001
DB00399,C0042029,Urinary_tract_infection,0.1367
DB00399,C0042109,Urticaria,0.0005
DB00399,C0042164,Uveitis,0.0003
DB00399,C0042571,Vertigo,0.0229
DB00399,C0042963,Vomiting,0.0567
DB00399,C0043094,Weight_gain,0.0005
DB00399,C0043352,Xerostomia,0.0005
DB00399,C0079043,Bronchoconstriction,0.0005
DB00399,C0085593,Chills,0.0449
DB00399,C0085631,Agitation,0.095
DB00399,C0085649,Peripheral_edema,0.0343
DB00399,C0085682,Hypophosphatemia,0.0973
DB00399,C0151539,Blood_urea_increased,0.01
DB00399,C0151577,Creatinine_renal_clearance_decreased,0.0205
DB00399,C0151714,Hypermagnesemia,0.009
DB00399,C0151723,Hypomagnesemia,0.0223
DB00399,C0151735,Injection_site_reaction,0.001
DB00399,C0151825,Bone_pain,0.0481
DB00399,C0151827,Eye_pain,0.01
DB00399,C0152031,Joint_swelling,0.0067
DB00399,C0162298,Joint_stiffness,0.019
DB00399,C0221201,Macular_rash,0.001
DB00399,C0231218,Malaise,0.0199
DB00399,C0231528,Myalgia,0.0968
DB00399,C0232462,Decrease_in_appetite,0.0319
DB00399,C0232487,Abdominal_discomfort,0.012
DB00399,C0232492,Upper_abdominal_pain,0.0218
DB00399,C0234215,Sensory_discomfort,0.0199
DB00399,C0235431,Blood_creatinine_increased,0.0135
DB00399,C0236000,Jaw_pain,0.028
DB00399,C0236022,Neoplasm_malignant_aggravated,0.19
DB00399,C0332534,Induration,0.001
DB00399,C0332575,Redness,0.001
DB00399,C0344232,Blurred_vision,0.0005
DB00399,C0376358,Malignant_neoplasm_of_prostate,0.031
DB00399,C0392171,Influenza-like_symptoms,0.0563
DB00399,C0424790,Rigor_-_temperature-associated_observation,0.0333
DB00399,C0427008,Stiffness,0.01
DB00399,C0476280,Musculoskeletal_chest_pain,0.01
DB00399,C0476281,Non-cardiac_chest_pain,0.0473
DB00399,C0521839,Influenza-like_illness,0.045
DB00399,C0687713,Gastrointestinal_pain,0.0652
DB00399,C0700590,Increased_sweating,0.0005
DB00399,C0742906,Elevated_c-reactive_protein,0.03
DB00399,C0851578,Sleep_disorders,0.001
DB00399,C0917801,Sleeplessness,0.115
DB00399,C0948048,Malignant_neoplasm_progression,0.19
DB00399,C0948525,Musculoskeletal_stiffness,0.018
DB00399,C0948586,Protein_urine_present,0.0005
DB00399,C0948594,Musculoskeletal_discomfort,0.108
DB00399,C1443060,Feeling_abnormal,0.0328
DB00399,C1565489,Renal_insufficiency,0.005
DB00399,C2047937,Ill-defined_disease,0.0199
DB00399,C2711248,Osteonecrosis_of_jaw,0.0005
DB00399,C2830004,Somnolence,0.001
DB00401,C0008031,Chest_pain,0.015
DB00401,C0011603,Dermatitis,0.015
DB00401,C0012833,Dizziness,0.046
DB00401,C0015230,Exanthema,0.015
DB00401,C0018681,Headache,0.185
DB00401,C0027497,Nausea,0.015
DB00401,C0030252,Palpitations,0.02
DB00401,C0031350,Pharyngitis,0.045
DB00401,C0037199,Sinusitis,0.025
DB00401,C0042401,Vasodilation,0.03
DB00401,C0085649,Peripheral_edema,0.1683
DB00401,C1142412,Vasodilation_procedure,0.03
DB00404,C0000737,Abdominal_pain,0.01
DB00404,C0001807,Aggressive_behavior,0.001
DB00404,C0002622,Amnesia,0.001
DB00404,C0002957,Anger,0.001
DB00404,C0003123,Anorexia,0.0075
DB00404,C0003467,Anxiety,0.0895
DB00404,C0003862,Arthralgia,0.015
DB00404,C0004093,Asthenia,0.1364
DB00404,C0004134,Ataxia,0.052
DB00404,C0004604,Back_pain,0.01
DB00404,C0004936,Mental_disorders,0.0095
DB00404,C0008031,Chest_pain,0.1195
DB00404,C0009241,Cognition_disorders,0.2482
DB00404,C0009450,Communicable_diseases,0.0165
DB00404,C0009676,Confusion,0.0664
DB00404,C0009782,Connective_tissue_diseases,0.034
DB00404,C0009806,Constipation,0.1331
DB00404,C0011124,Decreased_libido,0.0894
DB00404,C0011168,Deglutition_disorders,0.001
DB00404,C0011551,Depersonalization,0.0287
DB00404,C0011570,Mental_depression,0.0937
DB00404,C0011603,Dermatitis,0.0469
DB00404,C0011991,Diarrhea,0.1156
DB00404,C0012833,Dizziness,0.1104
DB00404,C0013144,Drowsiness,0.3317
DB00404,C0013362,Dysarthria,0.0927
DB00404,C0013384,Dyskinetic_syndrome,0.07
DB00404,C0013390,Dysmenorrhea,0.0325
DB00404,C0013395,Dyspepsia,0.01
DB00404,C0013404,Dyspnea,0.009
DB00404,C0013428,Dysuria,0.0857
DB00404,C0013456,Earache,0.001
DB00404,C0013604,Edema,0.0405
DB00404,C0014591,Epistaxis,0.001
DB00404,C0015230,Exanthema,0.0768
DB00404,C0015397,Disorder_of_eye,0.001
DB00404,C0015672,Fatigue,0.2323
DB00404,C0015726,Fear_(mental_process),0.0113
DB00404,C0015967,Fever,0.001
DB00404,C0017178,Gastrointestinal_diseases,0.0382
DB00404,C0018524,Hallucinations,0.001
DB00404,C0018681,Headache,0.1731
DB00404,C0020453,Hyperesthesia,0.0065
DB00404,C0020458,Hyperhidrosis_disorder,0.1577
DB00404,C0020517,Hypersensitivity,0.029
DB00404,C0020578,Hyperventilation,0.0848
DB00404,C0020580,Hypesthesia,0.0293
DB00404,C0020649,Hypotension,0.028
DB00404,C0021167,Incontinence,0.0114
DB00404,C0021177,Increased_libido,0.0496
DB00404,C0021400,Influenza,0.0235
DB00404,C0022107,Irritable_mood,0.2544
DB00404,C0023380,Lethargy,0.0115
DB00404,C0025061,Mediastinal_diseases,0.0377
DB00404,C0025345,Menstruation_disturbances,0.0936
DB00404,C0025362,Mental_retardation,0.0645
DB00404,C0026821,Muscle_cramp,0.0193
DB00404,C0026827,Muscle_hypotonia,0.001
DB00404,C0026837,Muscle_rigidity,0.033
DB00404,C0026961,Mydriasis,0.001
DB00404,C0027424,Nasal_congestion_(finding),0.103
DB00404,C0027441,Nasopharyngitis,0.001
DB00404,C0027497,Nausea,0.1486
DB00404,C0027765,Nervous_system_disorder,0.01
DB00404,C0027769,Nervousness,0.0725
DB00404,C0028084,Nightmares,0.01
DB00404,C0029408,Degenerative_polyarthritis,0.0927
DB00404,C0030196,Pain_in_limb,0.007
DB00404,C0030252,Palpitations,0.0618
DB00404,C0030319,Panic_disorder,0.001
DB00404,C0030554,Paresthesia,0.0338
DB00404,C0033046,Premenstrual_syndrome,0.0115
DB00404,C0033774,Pruritus,0.01
DB00404,C0036104,Secretion_of_saliva,0.335
DB00404,C0036572,Seizures,0.001
DB00404,C0036974,Shock,0.0343
DB00404,C0037036,Sialorrhea,0.0662
DB00404,C0037274,Dermatologic_disorders,0.0052
DB00404,C0037315,Sleep_apnea_syndromes,0.001
DB00404,C0037763,Spasm,0.0193
DB00404,C0038990,Sweating,0.207
DB00404,C0039070,Syncope,0.0343
DB00404,C0039231,Tachycardia,0.1545
DB00404,C0039239,Sinus_tachycardia,0.001
DB00404,C0039971,Thirst,0.001
DB00404,C0040264,Tinnitus,0.1165
DB00404,C0040822,Tremor,0.0885
DB00404,C0041657,Unconscious_state,0.0343
DB00404,C0041912,Upper_respiratory_infections,0.0306
DB00404,C0041969,Urethral_diseases,0.001
DB00404,C0042023,Increased_frequency_of_micturition,0.001
DB00404,C0042024,Urinary_incontinence,0.001
DB00404,C0042075,Urologic_diseases,0.001
DB00404,C0042109,Urticaria,0.001
DB00404,C0042373,Vascular_diseases,0.0232
DB00404,C0042571,Vertigo,0.01
DB00404,C0042963,Vomiting,0.1581
DB00404,C0043094,Weight_gain,0.1364
DB00404,C0043096,Weight_decreased,0.121
DB00404,C0043352,Xerostomia,0.1094
DB00404,C0085593,Chills,0.001
DB00404,C0085628,Stupor,0.001
DB00404,C0085631,Agitation,0.0228
DB00404,C0085632,Apathy,0.001
DB00404,C0085633,Mood_swings,0.001
DB00404,C0085636,Photophobia,0.001
DB00404,C0150450,Altered_state_of_consciousness,0.001
DB00404,C0162429,Malnutrition,0.0665
DB00404,C0178298,Skin_and_subcutaneous_tissue_disorders,0.0052
DB00404,C0220870,Lightheadedness,0.2114
DB00404,C0221100,Hangover_from_any_alcohol_or_other_drugs_substance,0.001
DB00404,C0221170,Muscular_stiffness,0.0293
DB00404,C0221706,Traffic_accident_on_public_road,0.0075
DB00404,C0231218,Malaise,0.01
DB00404,C0231528,Myalgia,0.013
DB00404,C0231530,Muscle_twitch,0.0616
DB00404,C0232292,Chest_tightness,0.001
DB00404,C0232431,Cold_sweat,0.001
DB00404,C0232461,Increased_appetite_(finding),0.2104
DB00404,C0232462,Decrease_in_appetite,0.1512
DB00404,C0232487,Abdominal_discomfort,0.2043
DB00404,C0233407,Disorientation,0.0075
DB00404,C0233414,Disturbance_of_attention,0.019
DB00404,C0233471,Flat_affect,0.001
DB00404,C0233472,Labile_affect,0.001
DB00404,C0233494,Tension,0.0785
DB00404,C0233754,Derealization,0.0251
DB00404,C0233794,Memory_impairment,0.1679
DB00404,C0233844,Clumsiness,0.001
DB00404,C0234215,Sensory_discomfort,0.01
DB00404,C0234458,Dream_disorder,0.001
DB00404,C0235146,Euphoric_mood,0.001
DB00404,C0235295,Abdominal_distress,0.2043
DB00404,C0235710,Chest_discomfort,0.001
DB00404,C0236075,Menopausal_symptom,0.0288
DB00404,C0241705,Difficulty_passing_urine,0.0857
DB00404,C0241934,Hypomania,0.0005
DB00404,C0267792,Hepatobiliary_disease,0.0005
DB00404,C0338831,Manic,0.0005
DB00404,C0344232,Blurred_vision,0.1109
DB00404,C0344315,Depressed_mood,0.008
DB00404,C0392156,Akathisia,0.0249
DB00404,C0392162,Clammy_skin,0.001
DB00404,C0392702,Abnormal_involuntary_movement,0.179
DB00404,C0424000,Feeling_suicidal_(finding),0.001
DB00404,C0424230,Motor_retardation,0.001
DB00404,C0424296,Social_disinhibition,0.0214
DB00404,C0424790,Rigor_-_temperature-associated_observation,0.001
DB00404,C0455204,Homicidal_thoughts,0.001
DB00404,C0455769,Increased_energy,0.001
DB00404,C0520966,Abnormal_coordination,0.1606
DB00404,C0522042,Loss_of_control_of_walking,0.001
DB00404,C0522165,Feeling_calm,0.001
DB00404,C0522172,Feeling_intoxicated,0.001
DB00404,C0542313,Sleep_talking,0.001
DB00404,C0546947,Choking_sensation,0.001
DB00404,C0549209,Feeling_jittery,0.001
DB00404,C0549249,Depressed_level_of_consciousness,0.001
DB00404,C0549373,Larynx_pain,0.029
DB00404,C0549622,Sexual_dysfunction,0.0419
DB00404,C0554976,Bradyphrenia,0.001
DB00404,C0600142,Hot_flushes,0.0288
DB00404,C0687713,Gastrointestinal_pain,0.01
DB00404,C0700590,Increased_sweating,0.01
DB00404,C0851354,Ear_and_labyrinth_disorders,0.001
DB00404,C0855242,Disturbance_in_sexual_arousal,0.0695
DB00404,C0858635,Pharyngolaryngeal_pain,0.029
DB00404,C0859023,Talkativeness,0.0155
DB00404,C0917799,Hypersomnia,0.0065
DB00404,C0917801,Sleeplessness,0.1683
DB00404,C0920289,Sluggishness,0.001
DB00404,C0948525,Musculoskeletal_stiffness,0.0293
DB00404,C0948594,Musculoskeletal_discomfort,0.014
DB00404,C1142135,Muscle_relaxant_therapy,0.001
DB00404,C1260880,Rhinorrhea,0.001
DB00404,C1306341,Mental_handicap,0.0645
DB00404,C1443060,Feeling_abnormal,0.0608
DB00404,C1527344,Dysphonia,0.001
DB00404,C2047937,Ill-defined_disease,0.01
DB00404,C2607914,Allergic_rhinitis_(disorder),0.0085
DB00404,C2830004,Somnolence,0.1886
DB00404,C2939147,Feels_hot,0.001
DB00404,C3248383,Logorrhea,0.0107
DB00408,C0004093,Asthenia,0.01
DB00408,C0006266,Bronchospasm,0.001
DB00408,C0012833,Dizziness,0.01
DB00408,C0013378,Dysgeusia,0.0967
DB00408,C0013384,Dyskinetic_syndrome,0.001
DB00408,C0013404,Dyspnea,0.001
DB00408,C0015672,Fatigue,0.01
DB00408,C0020649,Hypotension,0.001
DB00408,C0040822,Tremor,0.001
DB00408,C0043352,Xerostomia,0.01
DB00408,C0085631,Agitation,0.001
DB00408,C0085637,Oculogyric_crisis,0.001
DB00408,C0392156,Akathisia,0.001
DB00408,C0700184,Throat_irritation,0.0133
DB00408,C1262064,Oculogyration,0.001
DB00408,C2830004,Somnolence,0.1
DB00410,C0010200,Coughing,0.02
DB00410,C0013378,Dysgeusia,0.019
DB00410,C0018681,Headache,0.0535
DB00410,C0027497,Nausea,0.049
DB00410,C0030193,Pain,0.0105
DB00410,C0031350,Pharyngitis,0.0225
DB00410,C0033774,Pruritus,0.0117
DB00410,C0035455,Rhinitis,0.035
DB00410,C0041834,Erythema,0.001
DB00410,C0677500,Stinging_sensation,0.0105
DB00410,C0949070,Upper_respiratory_tract_congestion,0.05
DB00412,C0002871,Anemia,0.0405
DB00412,C0003862,Arthralgia,0.0467
DB00412,C0004093,Asthenia,0.047
DB00412,C0004604,Back_pain,0.053
DB00412,C0011991,Diarrhea,0.0896
DB00412,C0015672,Fatigue,0.047
DB00412,C0018681,Headache,0.0904
DB00412,C0020456,Hyperglycemia,0.0642
DB00412,C0020538,Hypertensive_disease,0.055
DB00412,C0020615,Hypoglycemia,0.0337
DB00412,C0027441,Nasopharyngitis,0.066
DB00412,C0037199,Sinusitis,0.056
DB00412,C0040034,Thrombocytopenia,0.01
DB00412,C0041912,Upper_respiratory_infections,0.0697
DB00412,C0948594,Musculoskeletal_discomfort,0.0467
DB00413,C0002622,Amnesia,0.0244
DB00413,C0003123,Anorexia,0.028
DB00413,C0003862,Arthralgia,0.016
DB00413,C0003864,Arthritis,0.02
DB00413,C0004093,Asthenia,0.0551
DB00413,C0004604,Back_pain,0.021
DB00413,C0006444,Bursitis,0.01
DB00413,C0008031,Chest_pain,0.025
DB00413,C0009450,Communicable_diseases,0.0325
DB00413,C0009676,Confusion,0.0385
DB00413,C0009806,Constipation,0.0543
DB00413,C0010200,Coughing,0.0173
DB00413,C0011124,Decreased_libido,0.0033
DB00413,C0011168,Deglutition_disorders,0.0067
DB00413,C0011206,Delirium,0.001
DB00413,C0011253,Delusions,0.0027
DB00413,C0011570,Mental_depression,0.0067
DB00413,C0011603,Dermatitis,0.001
DB00413,C0011991,Diarrhea,0.0232
DB00413,C0012569,Diplopia,0.0052
DB00413,C0012833,Dizziness,0.1055
DB00413,C0013384,Dyskinetic_syndrome,0.1873
DB00413,C0013395,Dyspepsia,0.034
DB00413,C0013404,Dyspnea,0.0138
DB00413,C0013604,Edema,0.04
DB00413,C0015230,Exanthema,0.001
DB00413,C0015371,Extrapyramidal_disorders,0.27
DB00413,C0015672,Fatigue,0.0524
DB00413,C0015967,Fever,0.005
DB00413,C0016204,Flatulence,0.005
DB00413,C0016382,Flushing,0.007
DB00413,C0017160,Gastroenteritis,0.0095
DB00413,C0017168,Gastroesophageal_reflux_disease,0.013
DB00413,C0017178,Gastrointestinal_diseases,0.155
DB00413,C0018524,Hallucinations,0.0432
DB00413,C0018681,Headache,0.0856
DB00413,C0018801,Heart_failure,0.0005
DB00413,C0019521,Hiccough,0.0005
DB00413,C0020458,Hyperhidrosis_disorder,0.01
DB00413,C0020505,Hyperphagia,0.0005
DB00413,C0020517,Hypersensitivity,0.0005
DB00413,C0020580,Hypesthesia,0.02
DB00413,C0020649,Hypotension,0.0278
DB00413,C0020651,"Hypotension,_orthostatic",0.175
DB00413,C0021122,"Disruptive,_impulse_control,_and_conduct_disorders",0.0037
DB00413,C0021141,Inappropriate_adh_syndrome,0.0005
DB00413,C0021400,Influenza,0.0294
DB00413,C0026821,Muscle_cramp,0.013
DB00413,C0026826,Muscle_hypertonia,0.065
DB00413,C0027066,Myoclonus,0.005
DB00413,C0027424,Nasal_congestion_(finding),0.0193
DB00413,C0027497,Nausea,0.1394
DB00413,C0030193,Pain,0.007
DB00413,C0030196,Pain_in_limb,0.0298
DB00413,C0030554,Paresthesia,0.0115
DB00413,C0030662,"Gambling,_pathological",0.0005
DB00413,C0032285,Pneumonia,0.0052
DB00413,C0033774,Pruritus,0.0048
DB00413,C0033975,Psychotic_disorders,0.0005
DB00413,C0035455,Rhinitis,0.02
DB00413,C0036974,Shock,0.0005
DB00413,C0037036,Sialorrhea,0.0067
DB00413,C0037195,Sinus_headache,0.007
DB00413,C0037199,Sinusitis,0.0105
DB00413,C0037274,Dermatologic_disorders,0.015
DB00413,C0037763,Spasm,0.0307
DB00413,C0039070,Syncope,0.0005
DB00413,C0040822,Tremor,0.02
DB00413,C0041657,Unconscious_state,0.0003
DB00413,C0041912,Upper_respiratory_infections,0.014
DB00413,C0042023,Increased_frequency_of_micturition,0.045
DB00413,C0042024,Urinary_incontinence,0.015
DB00413,C0042029,Urinary_tract_infection,0.0215
DB00413,C0042571,Vertigo,0.0172
DB00413,C0042963,Vomiting,0.0153
DB00413,C0043094,Weight_gain,0.0038
DB00413,C0043096,Weight_decreased,0.0062
DB00413,C0043352,Xerostomia,0.0347
DB00413,C0085631,Agitation,0.0029
DB00413,C0085649,Peripheral_edema,0.024
DB00413,C0151736,Accidental_injury,0.16
DB00413,C0151786,Muscle_weakness,0.005
DB00413,C0151836,Paranoid_reaction,0.01
DB00413,C0231218,Malaise,0.02
DB00413,C0231528,Myalgia,0.0125
DB00413,C0231530,Muscle_twitch,0.01
DB00413,C0232461,Increased_appetite_(finding),0.02
DB00413,C0232462,Decrease_in_appetite,0.0147
DB00413,C0232487,Abdominal_discomfort,0.01
DB00413,C0232492,Upper_abdominal_pain,0.0267
DB00413,C0234215,Sensory_discomfort,0.02
DB00413,C0234458,Dream_disorder,0.021
DB00413,C0234632,Reduced_visual_acuity,0.0037
DB00413,C0242350,Erectile_dysfunction,0.015
DB00413,C0312420,Hypersexuality_state,0.0005
DB00413,C0338831,Manic,0.0005
DB00413,C0344232,Blurred_vision,0.0037
DB00413,C0392156,Akathisia,0.0175
DB00413,C0424295,Hyperactive_behavior,0.0005
DB00413,C0547030,Visual_disturbance,0.005
DB00413,C0575081,Gait_abnormality,0.06
DB00413,C0575090,Equilibration_disorder,0.01
DB00413,C0596170,Binge_eating_disorder,0.0005
DB00413,C0600104,Obsessive_compulsive_behavior,0.0037
DB00413,C0851341,Infestation,0.0325
DB00413,C0851578,Sleep_disorders,0.014
DB00413,C0854382,Libido_disorder,0.001
DB00413,C0855242,Disturbance_in_sexual_arousal,0.0025
DB00413,C0855247,Sleep_attack,0.0333
DB00413,C0917801,Sleeplessness,0.0992
DB00413,C0919582,Sudden_onset_of_sleep,0.0202
DB00413,C0947912,Myasthenias,0.005
DB00413,C0948594,Musculoskeletal_discomfort,0.0143
DB00413,C1384353,Parasite_infestation,0.0325
DB00413,C1443060,Feeling_abnormal,0.0311
DB00413,C1456784,Paranoia,0.0037
DB00413,C2047937,Ill-defined_disease,0.02
DB00413,C2242575,Compulsive_shopping,0.0005
DB00413,C2830004,Somnolence,0.1119
DB00413,C3263723,Traumatic_injury,0.16
DB00413,C3665347,Visual_impairment,0.0053
DB00419,C0000731,Abdomen_distended,0.035
DB00419,C0000737,Abdominal_pain,0.3925
DB00419,C0002622,Amnesia,0.04
DB00419,C0003123,Anorexia,0.0317
DB00419,C0004093,Asthenia,0.0546
DB00419,C0004604,Back_pain,0.04
DB00419,C0009806,Constipation,0.1044
DB00419,C0011991,Diarrhea,0.68
DB00419,C0012833,Dizziness,0.108
DB00419,C0013395,Dyspepsia,0.0317
DB00419,C0015393,Eye_abnormalities,0.04
DB00419,C0015397,Disorder_of_eye,0.04
DB00419,C0015672,Fatigue,0.0175
DB00419,C0016204,Flatulence,0.3043
DB00419,C0018681,Headache,0.1933
DB00419,C0020580,Hypesthesia,0.04
DB00419,C0023218,Cramps_of_lower_extremities,0.0575
DB00419,C0023222,Pain_in_lower_limb,0.04
DB00419,C0025345,Menstruation_disturbances,0.03
DB00419,C0026821,Muscle_cramp,0.055
DB00419,C0027497,Nausea,0.1105
DB00419,C0027769,Nervousness,0.04
DB00419,C0030193,Pain,0.04
DB00419,C0030196,Pain_in_limb,0.04
DB00419,C0030554,Paresthesia,0.0483
